Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Category,Job Type
3988,33.0,Male,Bachelor's,Operations Manager,7.0,85000.0,Regular,Management
3989,29.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
3990,44.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
3991,28.0,Male,Bachelor's,Software Developer,3.0,60000.0,Regular,Software & IT
3992,36.0,Female,Master's,Marketing Coordinator,9.0,100000.0,Regular,Sales & Marketing
3993,31.0,Male,Bachelor's,Operations Manager,6.0,75000.0,Regular,Management
3994,27.0,Female,Master's,Human Resources Coordinator,3.0,50000.0,Regular,Human Resources
3995,42.0,Male,PhD,Data Scientist,14.0,140000.0,Regular,Data & Analytics
3996,34.0,Female,Bachelor's,Human Resources Manager,6.0,75000.0,Regular,Management
3997,26.0,Male,High School,Sales Associate,2.0,30000.0,Junior,Sales & Marketing
3998,39.0,Female,Master's,Marketing Manager,11.0,120000.0,Regular,Management
3999,30.0,Male,Bachelor's,Software Engineer,4.0,65000.0,Regular,Software & IT
4000,47.0,Male,PhD,Data Scientist,19.0,190000.0,Regular,Data & Analytics
4001,25.0,Female,Bachelor's,Software Developer,1.0,35000.0,Junior,Software & IT
4002,40.0,Female,Master's,Human Resources Manager,12.0,130000.0,Regular,Management
4003,33.0,Male,Bachelor's,Operations Manager,7.0,85000.0,Regular,Management
4004,29.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4005,44.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4006,28.0,Male,Bachelor's,Software Developer,3.0,60000.0,Regular,Software & IT
4007,31.0,Male,Bachelor's,Software Engineer,5.0,80000.0,Regular,Software & IT
4008,27.0,Female,Master's,Marketing Manager,3.0,60000.0,Regular,Management
4009,38.0,Male,PhD,Data Scientist,12.0,130000.0,Regular,Data & Analytics
4010,29.0,Female,Bachelor's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4011,23.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4012,32.0,Female,Master's,Software Developer,7.0,90000.0,Regular,Software & IT
4013,44.0,Male,Bachelor's,Operations Manager,18.0,170000.0,Regular,Management
4014,26.0,Female,Bachelor's,Marketing Coordinator,2.0,40000.0,Regular,Sales & Marketing
4015,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4016,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4017,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4018,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4019,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4020,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4021,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4022,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4023,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4024,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4025,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4026,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4027,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4028,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4029,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4030,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4031,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4032,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4033,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4034,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4035,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4036,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4037,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4038,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4039,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4040,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4041,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4042,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4043,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4044,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4045,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4046,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4047,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4048,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4049,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4050,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4051,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4052,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4053,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4054,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4055,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4056,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4057,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4058,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4059,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4060,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4061,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4062,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4063,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4064,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4065,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4066,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4067,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4068,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4069,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4070,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4071,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4072,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4073,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4074,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4075,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4076,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4077,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4078,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4079,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4080,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4081,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4082,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4083,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4084,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4085,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4086,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4087,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4088,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4089,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4090,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4091,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4092,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4093,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4094,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4095,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4096,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4097,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4098,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4099,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4100,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4101,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4102,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4103,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4104,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4105,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4106,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4107,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4108,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4109,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4110,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4111,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4112,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4113,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4114,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4115,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4116,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4117,39.0,Female,Master's,Marketing Coordinator,11.0,120000.0,Regular,Sales & Marketing
4118,32.0,Male,Bachelor's,Operations Manager,6.0,90000.0,Regular,Management
4119,28.0,Female,Master's,Human Resources Coordinator,2.0,45000.0,Regular,Human Resources
4120,40.0,Male,PhD,Data Scientist,15.0,150000.0,Regular,Data & Analytics
4121,33.0,Female,Bachelor's,Human Resources Manager,8.0,95000.0,Regular,Management
4122,24.0,Male,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4123,35.0,Female,Master's,Marketing Manager,10.0,110000.0,Regular,Management
4124,29.0,Male,Bachelor's,Software Engineer,4.0,70000.0,Regular,Software & IT
4125,49.0,Male,PhD,Data Scientist,22.0,220000.0,Regular,Data & Analytics
4126,26.0,Female,Bachelor's,Software Developer,2.0,35000.0,Junior,Software & IT
4127,41.0,Female,Master's,Human Resources Manager,13.0,140000.0,Regular,Management
4128,36.0,Male,Bachelor's,Operations Manager,9.0,110000.0,Regular,Management
4129,28.0,Female,High School,Sales Associate,1.0,25000.0,Junior,Sales & Marketing
4130,43.0,Male,PhD,Data Scientist,16.0,160000.0,Regular,Data & Analytics
4131,29.0,Male,Bachelor's,Software Developer,5.0,80000.0,Regular,Software & IT
4132,34.0,Male,Bachelor's,Software Engineer,6.0,85000.0,Regular,Software & IT
4133,31.0,Female,Master's,Marketing Manager,4.0,62000.0,Regular,Management
4134,41.0,Male,PhD,Data Scientist,13.0,138000.0,Regular,Data & Analytics
4135,27.0,Female,Bachelor's,Human Resources Coordinator,2.0,47000.0,Regular,Human Resources
4136,25.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4137,33.0,Female,Master's,Software Developer,8.0,95000.0,Regular,Software & IT
4138,45.0,Male,Bachelor's,Operations Manager,19.0,174000.0,Regular,Management
4139,28.0,Female,Bachelor's,Marketing Coordinator,2.0,41000.0,Regular,Sales & Marketing
4140,42.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4141,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4142,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4143,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4144,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4145,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4146,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4147,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4148,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4149,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4150,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4151,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4152,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4153,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4154,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4155,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4156,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4157,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4158,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4159,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4160,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4161,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4162,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4163,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4164,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4165,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4166,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4167,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4168,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4169,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4170,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4171,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4172,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4173,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4174,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4175,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4176,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4177,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4178,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4179,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4180,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4181,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4182,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4183,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4184,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4185,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4186,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4187,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4188,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4189,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4190,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4191,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4192,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4193,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4194,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4195,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4196,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4197,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4198,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4199,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4200,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4201,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4202,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4203,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4204,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4205,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4206,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4207,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4208,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4209,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4210,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4211,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4212,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4213,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4214,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4215,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4216,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4217,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4218,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4219,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4220,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4221,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4222,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4223,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4224,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4225,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4226,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4227,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4228,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4229,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4230,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4231,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4232,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4233,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4234,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4235,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4236,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4237,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4238,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4239,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4240,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4241,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4242,40.0,Female,Master's,Marketing Coordinator,12.0,122000.0,Regular,Sales & Marketing
4243,33.0,Male,Bachelor's,Operations Manager,7.0,96000.0,Regular,Management
4244,29.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4245,43.0,Male,PhD,Data Scientist,16.0,162000.0,Regular,Data & Analytics
4246,34.0,Female,Bachelor's,Human Resources Manager,9.0,99000.0,Regular,Management
4247,23.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4248,36.0,Female,Master's,Marketing Manager,11.0,117000.0,Regular,Management
4249,30.0,Male,Bachelor's,Software Engineer,5.0,75000.0,Regular,Software & IT
4250,50.0,Male,PhD,Data Scientist,23.0,225000.0,Regular,Data & Analytics
4251,27.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4252,43.0,Female,Master's,Human Resources Manager,14.0,146000.0,Regular,Management
4253,37.0,Male,Bachelor's,Operations Manager,10.0,113000.0,Regular,Management
4254,29.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4255,44.0,Male,PhD,Data Scientist,17.0,168000.0,Regular,Data & Analytics
4256,30.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4257,32.0,Female,Master's,Software Developer,8.0,95000.0,Regular,Software & IT
4258,46.0,Male,PhD,Data Scientist,18.0,180000.0,Regular,Data & Analytics
4259,28.0,Female,Bachelor's,Marketing Coordinator,2.0,41000.0,Regular,Sales & Marketing
4260,24.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4261,31.0,Female,Master's,Marketing Manager,5.0,68000.0,Regular,Management
4262,39.0,Male,Bachelor's,Operations Manager,13.0,127000.0,Regular,Management
4263,25.0,Female,Bachelor's,Human Resources Coordinator,2.0,47000.0,Regular,Human Resources
4264,41.0,Male,PhD,Data Scientist,15.0,155000.0,Regular,Data & Analytics
4265,35.0,Female,Bachelor's,Human Resources Manager,8.0,92000.0,Regular,Management
4266,26.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4267,37.0,Female,Master's,Marketing Manager,12.0,125000.0,Regular,Management
4268,29.0,Male,Bachelor's,Software Engineer,4.0,71000.0,Regular,Software & IT
4269,51.0,Male,PhD,Data Scientist,24.0,240000.0,Regular,Data & Analytics
4270,28.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4271,44.0,Female,Master's,Human Resources Manager,15.0,152000.0,Regular,Management
4272,38.0,Male,Bachelor's,Operations Manager,11.0,119000.0,Regular,Management
4273,30.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4274,45.0,Male,PhD,Data Scientist,19.0,190000.0,Regular,Data & Analytics
4275,31.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4276,41.0,Female,Master's,Marketing Coordinator,13.0,131000.0,Regular,Sales & Marketing
4277,34.0,Male,Bachelor's,Operations Manager,8.0,101000.0,Regular,Management
4278,30.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4279,44.0,Male,PhD,Data Scientist,18.0,182000.0,Regular,Data & Analytics
4280,35.0,Female,Bachelor's,Human Resources Manager,8.0,92000.0,Regular,Management
4281,26.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4282,37.0,Female,Master's,Marketing Manager,12.0,125000.0,Regular,Management
4283,29.0,Male,Bachelor's,Software Engineer,4.0,71000.0,Regular,Software & IT
4284,51.0,Male,PhD,Data Scientist,24.0,240000.0,Regular,Data & Analytics
4285,28.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4286,44.0,Female,Master's,Human Resources Manager,15.0,152000.0,Regular,Management
4287,38.0,Male,Bachelor's,Operations Manager,11.0,119000.0,Regular,Management
4288,30.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4289,45.0,Male,PhD,Data Scientist,19.0,190000.0,Regular,Data & Analytics
4290,31.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4291,41.0,Female,Master's,Marketing Coordinator,13.0,131000.0,Regular,Sales & Marketing
4292,34.0,Male,Bachelor's,Operations Manager,8.0,101000.0,Regular,Management
4293,30.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4294,44.0,Male,PhD,Data Scientist,18.0,182000.0,Regular,Data & Analytics
4295,35.0,Female,Bachelor's,Human Resources Manager,8.0,92000.0,Regular,Management
4296,26.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4297,37.0,Female,Master's,Marketing Manager,12.0,125000.0,Regular,Management
4298,29.0,Male,Bachelor's,Software Engineer,4.0,71000.0,Regular,Software & IT
4299,51.0,Male,PhD,Data Scientist,24.0,240000.0,Regular,Data & Analytics
4300,28.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4301,44.0,Female,Master's,Human Resources Manager,15.0,152000.0,Regular,Management
4302,38.0,Male,Bachelor's,Operations Manager,11.0,119000.0,Regular,Management
4303,30.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4304,45.0,Male,PhD,Data Scientist,19.0,190000.0,Regular,Data & Analytics
4305,31.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4306,41.0,Female,Master's,Marketing Coordinator,13.0,131000.0,Regular,Sales & Marketing
4307,34.0,Male,Bachelor's,Operations Manager,8.0,101000.0,Regular,Management
4308,30.0,Female,Master's,Human Resources Coordinator,3.0,49000.0,Regular,Human Resources
4309,44.0,Male,PhD,Data Scientist,18.0,182000.0,Regular,Data & Analytics
4310,35.0,Female,Bachelor's,Human Resources Manager,8.0,92000.0,Regular,Management
4311,26.0,Male,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4312,37.0,Female,Master's,Marketing Manager,12.0,125000.0,Regular,Management
4313,29.0,Male,Bachelor's,Software Engineer,4.0,71000.0,Regular,Software & IT
4314,51.0,Male,PhD,Data Scientist,24.0,240000.0,Regular,Data & Analytics
4315,28.0,Female,Bachelor's,Software Developer,2.0,36000.0,Junior,Software & IT
4316,44.0,Female,Master's,Human Resources Manager,15.0,152000.0,Regular,Management
4317,38.0,Male,Bachelor's,Operations Manager,11.0,119000.0,Regular,Management
4318,30.0,Female,High School,Sales Associate,1.0,26000.0,Junior,Sales & Marketing
4319,45.0,Male,PhD,Data Scientist,19.0,190000.0,Regular,Data & Analytics
4320,31.0,Male,Bachelor's,Software Developer,6.0,85000.0,Regular,Software & IT
4321,41.0,Female,Master's,Marketing Coordinator,13.0,131000.0,Regular,Sales & Marketing
